srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
3053740,AN,26,560066,233,245,131,A,ADLD,560061,2017-08-05,2017-08-03,2018-04-04,5001,2018-04-07,10
2825432,AJ,12,302006,201,201,228,0,ADLD,326001,2017-12-19,2017-12-01,2018-01-31,4407,2018-02-14,20
2862651,AN,21,110015,233,233,131,B,ADLD,140301,2017-06-05,2017-06-03,2018-02-12,4580,2018-02-15,14
2863530,AN,17,800001,233,233,131,C,ADLD,834005,2018-01-19,2017-05-26,2018-02-12,4538,2018-02-18,18
2993609,AA,24,110092,233,233,131,A,ADLD,700020,2018-01-02,2018-01-01,2018-03-18,4150,2018-03-24,13
3037889,AN,8,700064,233,233,131,A,ADLD,700020,2017-05-15,2017-05-13,2018-03-30,4508,2018-04-04,7
2906960,AN,22,400104,233,233,131,A,ADLD,421201,2017-10-14,2017-09-23,2018-02-25,4581,2018-02-28,9
2978611,AN,8,700064,233,233,131,A,ADLD,700055,2017-10-04,2017-09-30,2018-03-14,4508,2018-03-17,9
2862827,L,2,110018,233,233,131,A,ADLD,121001,2017-03-09,2017-02-27,2018-02-12,4154,2018-02-17,16
2882298,AN,22,400104,233,233,131,A,ADLD,411015,2016-01-23,2016-01-22,2018-02-17,4581,2018-02-22,22
2994095,AN,21,110015,233,233,131,A,ADLD,121001,2017-08-21,2017-08-16,2018-03-18,4580,2018-03-26,7
3031109,C,9,411016,233,233,131,A,ADLD,411033,2017-03-29,2017-03-29,2018-03-28,4548,2018-03-31,12
3052155,C,7,500004,233,233,228,A,ADLD,500081,2018-03-12,2018-03-06,2018-04-03,4477,2018-04-07,11
3011155,C,7,500004,233,233,228,B,ADLD,520012,2018-02-02,2017-09-01,2018-03-23,4477,2018-04-08,13
2852734,AA,9,411016,233,233,131,B,ADLD,440016,2017-12-27,2017-12-15,2018-02-08,4027,2018-02-13,13
2847720,AN,7,500004,233,233,131,A,ADLD,500089,2016-10-17,2016-10-12,2018-02-07,4403,2018-02-10,16
2923166,C,1,400059,233,233,228,B,ADLD,482001,2018-02-12,2018-01-14,2018-02-28,4545,2018-03-04,13
2931417,AN,21,110015,233,233,131,C,ADLD,141010,2017-05-14,2017-05-12,2018-03-03,4580,2018-03-07,13
3061183,AI,7,500004,233,233,131,B,ADLD,522005,2018-01-16,2018-01-16,2018-04-06,4474,2018-04-09,11
2858479,AN,22,400104,233,233,131,A,ADLD,400703,2016-12-22,2016-12-20,2018-02-10,4581,2018-03-03,9
2932154,AI,23,400001,233,233,131,A,ADLD,380022,2018-01-11,2018-01-11,2018-03-03,4398,2018-03-07,14
2932154,AI,23,400001,233,0,131,A,ADLD,380022,2018-01-11,2018-01-11,2018-03-03,4398,2018-03-07,14
2956288,C,2,110018,233,233,228,A,ADLD,201002,2017-12-28,2016-10-14,2018-03-08,4550,2018-03-12,17
2950400,AN,21,110015,233,233,131,B,ADLD,140001,2017-05-30,2017-05-25,2018-03-07,4580,2018-03-12,19
2851225,C,6,160059,233,233,131,B,ADLD,160002,2018-01-07,2018-01-06,2018-02-08,4549,2018-02-15,13
2931888,C,17,800001,233,233,228,B,ADLD,846003,2018-02-05,2016-11-17,2018-03-03,4409,2018-03-05,21
2921043,S,6,160059,233,233,228,C,ADLD,143521,2017-04-30,2017-04-26,2018-02-27,4439,2018-03-06,17
2972023,AN,22,400104,233,233,131,A,ADLD,411016,2017-03-17,2017-03-11,2018-03-12,4581,2018-03-17,12
2982902,H,1,400059,233,233,131,B,ADLD,781001,2017-12-22,2017-12-21,2018-03-15,4011,2018-03-16,21
3011439,AD,8,700064,233,233,131,C,ADLD,756001,2018-02-21,2017-04-06,2018-03-23,4510,2018-04-03,13
3086058,AN,21,110015,233,233,228,A,ADLD,110024,2018-01-30,2016-10-01,2018-04-15,4580,2018-04-19,8
3001208,AN,26,560066,233,245,131,A,ADLD,560029,2017-06-08,2017-06-08,2018-03-20,5001,2018-03-22,26
2854581,AN,21,110015,233,233,131,A,ADLD,302020,2017-05-08,2017-05-05,2018-02-09,4580,2018-02-15,7
2874709,AN,3,560011,233,233,131,A,ADLD,560037,2017-08-23,2017-08-18,2018-02-15,4467,2018-02-19,9
2887758,AJ,7,500004,233,233,228,A,ADLD,500016,2017-09-12,2016-10-29,2018-02-19,4474,2018-02-21,10
3045217,AA,7,500004,233,233,228,A,ADLD,500008,2017-08-26,2017-02-01,2018-04-02,4479,2018-04-05,5
3067540,C,12,302006,233,233,131,A,ADLD,302020,2017-11-15,2017-11-15,2018-04-09,4453,2018-04-10,9
2886134,AN,3,560011,233,245,131,A,ADLD,560071,2017-03-06,2017-03-02,2018-02-19,4467,2018-02-23,10
2887772,AN,21,110015,233,233,228,A,ADLD,302017,2017-11-02,2017-09-22,2018-02-19,4580,2018-02-20,11
2923253,AN,22,400104,201,233,131,D,ADLD,415311,2017-11-21,2017-11-09,2018-02-28,4581,2018-03-05,15
2882409,AI,1,400059,233,233,131,B,ADLD,452001,2017-10-30,2017-10-29,2018-02-17,4398,2018-03-06,18
2995183,C,2,110018,308,233,228,A,ADLD,110085,2018-03-01,2016-10-14,2018-03-19,4091,2018-03-22,12
2919089,AN,21,110015,233,233,131,C,ADLD,306401,2017-05-08,2016-11-26,2018-02-27,4580,2018-03-01,37
3012265,AJ,27,110034,233,233,131,A,ADLD,122001,2016-01-10,2016-01-01,2018-03-23,4388,2018-03-24,18
3071100,AA,24,110092,233,233,131,A,ADLD,122001,2018-03-20,2017-10-04,2018-04-10,4150,2018-04-16,11
2823440,AN,2,110018,233,233,131,A,ADLD,110092,2017-02-05,2018-02-07,2018-01-31,4147,2018-02-02,8
2822852,AN,3,560011,233,233,131,A,ADLD,560048,2017-03-23,2017-03-23,2018-01-31,4467,2018-02-02,10
2826762,AJ,8,700064,233,233,228,C,ADLD,751025,2017-12-29,2016-06-08,2018-01-31,4499,2018-02-03,12
2828748,AD,3,560011,233,233,131,A,ADLD,560048,2017-08-05,2017-07-31,2018-02-01,4468,2018-02-06,10
2827590,AN,22,400104,233,233,131,B,ADLD,382305,2017-05-28,2017-05-25,2018-02-01,4581,2018-02-09,10
2848393,AN,21,110015,233,233,131,A,ADLD,201001,2017-06-05,2017-06-03,2018-02-07,4580,2018-02-09,11
2848347,AN,21,110015,233,233,131,B,ADLD,250002,2017-04-08,2018-03-23,2018-02-07,4580,2018-02-14,9
2839783,AN,21,110015,233,233,131,C,ADLD,152123,2017-08-30,2017-08-10,2018-02-05,4580,2018-02-12,14
2839783,AN,21,110015,233,233,131,C,ADLD,152123,2017-08-30,2017-08-10,2018-02-05,4580,2018-02-12,14
2852616,AN,22,400104,233,233,131,B,ADLD,390016,2017-12-12,2017-12-11,2018-02-08,4581,2018-02-12,14
2868136,AJ,2,110018,233,233,228,B,ADLD,124001,2017-12-06,2017-06-15,2018-02-14,4388,2018-02-16,10
2872664,AJ,8,700064,233,233,131,B,ADLD,732103,2017-08-20,2017-08-20,2018-02-15,4499,2018-02-17,14
2862321,AI,7,500004,233,233,131,A,ADLD,501510,2017-11-27,2017-11-27,2018-02-12,4474,2018-02-17,13
2881205,AN,2,110018,233,233,131,A,ADLD,110065,2017-04-08,2017-04-07,2018-02-17,4147,2018-02-22,11
2852374,AN,8,700064,233,233,131,C,ADLD,785001,2017-03-14,2017-03-10,2018-02-08,4508,2018-02-15,18
2884055,AN,7,500004,233,233,131,D,ADLD,535558,2017-02-04,2017-02-02,2018-02-18,4403,2018-02-22,16
2879965,AN,2,110018,233,233,131,A,ADLD,110096,2016-06-05,2016-06-03,2018-02-17,4147,2018-02-19,18
2908198,AI,7,500004,233,233,131,A,ADLD,500056,2017-12-22,2017-12-22,2018-02-26,4474,2018-02-27,10
2906676,AN,21,110015,233,233,131,A,ADLD,110003,2017-11-30,2017-04-13,2018-02-25,4580,2018-02-28,12
2923004,AJ,2,110018,233,233,131,A,ADLD,121002,2017-08-16,2017-08-14,2018-02-28,4388,2018-03-03,12
2924807,AN,21,110015,233,233,131,B,ADLD,131001,2017-09-17,2017-09-16,2018-02-28,4580,2018-03-05,9
2931516,AN,17,800001,233,233,131,C,ADLD,812001,2018-02-01,2016-06-01,2018-03-03,4538,2018-03-05,14
2893321,AD,7,500004,233,233,228,B,ADLD,522006,2018-02-02,2017-01-04,2018-02-21,4540,2018-03-04,14
2904792,C,2,110018,233,233,131,A,ADLD,201301,2017-06-16,2016-10-22,2018-02-24,4094,2018-02-28,20
2948402,AD,3,560011,233,233,228,A,ADLD,560048,2018-02-08,2017-08-21,2018-03-07,4468,2018-03-08,11
2938973,C,2,110018,233,233,228,B,ADLD,180002,2017-12-11,2017-11-07,2018-03-04,4091,2018-03-08,15
2959942,AJ,4,600024,233,233,228,A,ADLD,600125,2017-05-12,2017-01-08,2018-03-09,4482,2018-03-12,10
2982922,AJ,12,302006,233,233,228,A,ADLD,302018,2017-06-05,2016-04-15,2018-03-15,4407,2018-03-17,7
2898279,AN,7,500004,233,233,131,A,ADLD,500011,2017-06-12,2017-06-09,2018-02-22,4403,2018-03-19,4
2945358,AJ,2,110018,233,233,131,A,ADLD,110092,2017-07-20,2017-07-20,2018-03-06,4388,2018-03-13,11
2900491,AJ,23,400001,233,233,131,A,ADLD,411041,2018-01-28,2017-05-13,2018-02-23,4398,2018-03-10,14
2956229,AN,22,400104,308,233,131,A,ADLD,400011,2017-05-16,2017-05-13,2018-03-08,4581,2018-03-13,20
2965617,C,2,110018,233,233,131,B,ADLD,131001,2018-02-03,2018-02-02,2018-03-10,4091,2018-03-14,14
2994631,AN,21,110015,308,233,131,A,ADLD,110078,2017-12-31,2017-12-31,2018-03-19,4580,2018-03-22,6
2973580,AN,7,500004,233,233,131,B,ADLD,522503,2017-12-08,2017-12-01,2018-03-13,4403,2018-03-20,11
2941009,AJ,3,560011,233,0,131,A,ADLD,560035,2017-10-20,2017-10-20,2018-03-05,4460,2018-03-13,16
2987538,T,1,400059,233,233,228,A,ADLD,600078,2017-11-12,2017-08-01,2018-03-16,4011,2018-03-19,14
3024462,AN,22,400104,233,233,131,B,ADLD,401501,2017-04-07,2017-02-17,2018-03-27,4581,2018-04-01,8
3016820,C,2,110018,308,233,228,A,ADLD,110029,2018-01-21,2016-06-15,2018-03-25,4091,2018-03-30,12
3036978,AJ,7,500004,233,233,228,A,ADLD,500003,2018-01-24,2017-08-02,2018-03-29,4474,2018-04-02,7
3039414,AJ,23,400001,233,233,131,A,ADLD,400077,2017-05-02,2017-05-02,2018-03-30,4398,2018-04-04,6
3027085,AJ,8,700064,233,233,131,A,ADLD,700001,2017-05-14,2017-05-02,2018-03-27,4499,2018-03-29,14
3021287,AI,8,700064,233,233,131,A,ADLD,700114,2017-12-16,2017-12-16,2018-03-26,4499,2018-04-05,8
3005593,L,2,110018,233,233,131,B,ADLD,360001,2017-05-25,2017-05-02,2018-03-22,5138,2018-03-28,20
3049852,AM,2,110018,233,233,131,B,ADLD,324005,2017-04-08,2016-12-04,2018-04-03,4092,2018-04-07,16
3047900,AN,7,500004,233,233,131,C,ADLD,523001,2017-10-12,2017-10-10,2018-04-02,4403,2018-04-10,13
3060168,AN,21,110015,233,233,131,A,ADLD,110092,2017-04-26,2017-04-20,2018-04-06,4580,2018-04-12,8
3057738,AN,21,110015,233,233,131,B,ADLD,140603,2017-06-19,2017-06-19,2018-04-05,4580,2018-04-14,9
3065283,AN,22,400104,233,233,131,A,ADLD,411008,2017-07-10,2017-06-20,2018-04-07,4581,2018-04-13,10
3067960,AN,22,400104,233,233,131,A,ADLD,400615,2017-11-27,2018-04-23,2018-04-09,4581,2018-04-10,14
3082171,AN,21,110015,308,233,131,A,ADLD,110086,2017-06-13,2017-06-10,2018-04-13,4580,2018-04-18,6
3080324,AJ,27,110034,233,233,228,B,ADLD,324005,2017-06-08,2017-01-13,2018-04-13,4388,2018-04-16,12
3052093,AJ,23,400001,233,233,131,A,ADLD,411021,2017-05-04,2017-05-02,2018-04-03,4398,2018-04-14,14
2927769,AJ,3,560011,233,245,131,A,ADLD,560066,2018-02-10,2018-02-10,2018-03-01,4467,2018-03-03,9
3039861,AN,21,110015,233,245,131,A,ADLD,110025,2016-10-17,2016-10-13,2018-03-30,4580,2018-04-07,9
3060106,AN,26,560066,233,245,131,A,ADLD,560052,2017-07-17,2017-07-15,2018-04-06,5001,2018-04-10,6
3032251,AJ,25,560037,233,245,228,A,ADLD,560018,2018-03-21,2018-03-21,2018-03-28,4460,2018-04-10,11
2822445,AN,21,110015,233,233,131,A,ADLD,110094,2017-01-27,2017-01-24,2018-01-30,4580,2018-02-02,10
2828245,AN,21,110015,233,233,131,A,ADLD,110063,2016-11-11,2016-10-19,2018-02-01,4580,2018-02-06,8
2896982,AN,2,110018,233,233,131,A,ADLD,110094,2017-09-26,2017-09-21,2018-02-22,4147,2018-02-24,13
2909949,AJ,2,110018,233,233,228,A,ADLD,122002,2018-01-11,2018-01-04,2018-02-26,4388,2018-03-04,8
2946044,AI,7,500004,233,233,131,B,ADLD,530040,2017-12-21,2017-12-21,2018-03-06,4474,2018-03-08,17
2930838,AN,22,400104,233,233,131,A,ADLD,400068,2017-04-13,2016-10-03,2018-03-02,4581,2018-03-18,8
2943459,AF,8,700064,233,233,131,A,ADLD,711102,2017-06-26,2017-06-26,2018-03-05,4499,2018-03-11,15
3004563,AJ,3,560011,233,233,131,A,ADLD,560060,2017-08-27,2017-08-27,2018-03-21,4460,2018-03-21,9
2943569,AJ,2,110018,233,233,228,A,ADLD,121001,2017-06-16,2016-10-08,2018-03-06,4388,2018-03-10,11
2999292,AN,21,110015,233,233,131,A,ADLD,110043,2017-03-26,2017-03-24,2018-03-19,4580,2018-03-24,9
3023831,AJ,27,110034,233,233,228,A,ADLD,121001,2017-11-11,2017-05-20,2018-03-27,4388,2018-04-03,11
3023230,AN,21,110015,201,201,131,0,ADLD,332021,2017-10-23,2017-01-23,2018-03-26,4580,2018-04-02,12
2819988,C,9,411016,233,233,131,A,ADLD,411057,2017-10-21,2017-10-08,2018-01-30,4022,2018-02-07,14
2948995,AN,21,110015,233,233,131,A,ADLD,110064,2017-04-11,2017-04-09,2018-03-07,4580,2018-03-13,9
2901216,AN,7,500004,233,233,131,B,ADLD,522004,2018-01-30,2018-01-27,2018-02-23,4403,2018-03-16,19
3049133,AJ,23,400001,233,233,131,A,ADLD,411057,2018-01-30,2018-01-21,2018-04-03,4398,2018-04-06,8
3015592,C,12,302006,201,233,228,0,ADLD,334803,2018-02-28,2018-01-09,2018-03-24,4453,2018-03-31,23
2899674,C,2,110018,233,245,131,A,ADLD,110049,2017-02-17,2017-02-17,2018-02-23,4550,2018-02-28,21
3054882,AJ,27,110034,308,245,131,A,ADLD,110068,2018-01-18,2018-01-14,2018-04-04,4388,2018-04-09,11
2865806,AN,3,560011,233,233,131,A,ADLD,560083,2017-12-22,2017-12-20,2018-02-13,4467,2018-03-07,10
2972794,AD,3,560011,233,233,131,A,ADLD,560003,2017-03-26,2017-03-24,2018-03-12,5146,2018-03-30,9
2851785,AN,4,600024,233,233,131,A,ADLD,600014,2017-07-24,2017-07-22,2018-02-08,4490,2018-02-15,8
2972258,K,1,400059,233,233,228,B,ADLD,324009,2017-10-28,2017-07-12,2018-03-12,4008,2018-03-16,24
3036819,AJ,6,160059,233,233,131,C,ADLD,143001,2017-05-04,2017-05-03,2018-03-29,4437,2018-04-01,8
2940043,T,1,400059,233,233,131,A,ADLD,700071,2016-09-14,2016-08-01,2018-03-05,4011,2018-03-10,32
2897346,AN,7,500004,233,233,131,A,ADLD,500008,2017-05-22,2017-05-20,2018-02-22,4403,2018-02-24,6
2887757,AJ,4,600024,233,233,131,B,ADLD,631001,2018-01-16,2018-01-16,2018-02-19,4482,2018-02-21,15
2970142,AN,21,110015,201,233,131,0,ADLD,263148,2017-05-15,2017-04-28,2018-03-11,4580,2018-03-16,20
2889310,AI,6,160059,233,233,131,C,ADLD,141001,2017-12-26,2017-12-26,2018-02-20,4437,2018-03-21,19
3024352,AM,3,560011,233,233,228,A,ADLD,560037,2018-02-04,2017-12-13,2018-03-27,4462,2018-03-30,6
3052532,AN,7,500004,233,233,131,A,ADLD,500016,2018-03-14,2017-12-14,2018-04-04,4403,2018-04-13,8
3077555,AN,21,110015,201,201,131,0,ADLD,250611,2017-09-02,2017-08-29,2018-04-12,4580,2018-04-17,9
2888431,AN,7,500004,233,233,131,A,ADLD,500072,2017-10-13,2017-10-11,2018-02-20,4403,2018-02-24,10
2908739,AJ,2,110018,233,233,228,A,ADLD,110095,2018-01-22,2016-07-05,2018-02-26,4388,2018-03-01,9
2915486,C,2,110018,308,233,228,A,ADLD,122001,2017-10-20,2017-09-29,2018-02-27,4550,2018-03-04,13
2953941,AN,8,700064,233,233,131,A,ADLD,700073,2017-10-23,2017-10-20,2018-03-08,4508,2018-03-12,11
2901109,AD,2,110018,308,233,228,A,ADLD,122001,2018-01-15,2017-01-23,2018-02-23,4148,2018-03-04,23
2988296,AN,21,110015,233,233,131,A,ADLD,121004,2017-12-26,2017-09-24,2018-03-16,4580,2018-03-20,9
3066023,AN,22,400104,233,233,131,A,ADLD,400706,2017-05-15,2017-05-13,2018-04-08,4581,2018-04-13,13
2827433,AN,22,400104,233,233,131,A,ADLD,411001,2017-05-19,2017-05-17,2018-02-01,4581,2018-02-05,9
2837331,AJ,2,110018,233,233,228,A,ADLD,110092,2017-07-15,2017-05-08,2018-02-03,4388,2018-02-05,10
2818608,AA,2,110018,233,233,228,A,ADLD,110078,2018-01-11,2018-01-10,2018-01-30,4150,2018-02-03,13
2839065,AN,4,600024,233,233,131,A,ADLD,600030,2017-11-21,2017-06-28,2018-02-04,4490,2018-02-08,9
2819971,C,2,110018,233,233,228,A,ADLD,110029,2017-08-06,2017-08-24,2018-01-30,4094,2018-02-05,14
2824714,C,2,110018,233,233,131,A,ADLD,122003,2017-12-13,2017-12-13,2018-01-31,4550,2018-02-03,17
2851257,AN,21,110015,233,233,131,A,ADLD,201014,2017-12-28,2017-12-15,2018-02-08,4580,2018-02-13,8
2840857,AN,6,160059,233,233,131,B,ADLD,151001,2017-02-19,2017-02-16,2018-02-05,4403,2018-02-10,30
2873167,Y,8,700064,233,233,131,A,ADLD,700103,2017-05-28,2017-05-28,2018-02-15,4063,2018-02-16,7
2852702,AF,2,110018,233,233,131,C,ADLD,131408,2017-02-17,2017-02-15,2018-02-08,4147,2018-02-17,9
2852651,Y,21,110015,233,233,131,A,ADLD,110096,2018-02-03,2018-01-27,2018-02-08,4580,2018-02-15,11
2847517,AJ,2,110018,233,233,228,A,ADLD,201001,2018-01-15,2017-08-10,2018-02-07,4388,2018-02-19,8
2869262,AN,21,110015,233,233,131,A,ADLD,302006,2018-01-19,2016-09-30,2018-02-14,4580,2018-02-20,13
2822681,AN,8,700064,233,233,131,C,ADLD,751009,2017-11-20,2017-09-26,2018-01-31,4508,2018-02-09,24
2850884,C,7,500004,233,233,131,B,ADLD,506002,2017-11-16,2017-11-15,2018-02-08,4477,2018-02-13,25
2904785,AJ,3,560011,233,233,228,B,ADLD,590010,2018-01-16,2017-10-10,2018-02-24,4460,2018-02-26,11
2897440,AN,21,110015,233,233,228,B,ADLD,131001,2017-12-13,2017-06-14,2018-02-22,4580,2018-02-27,10
2875877,AN,22,400104,233,233,131,B,ADLD,414503,2016-12-26,2016-12-23,2018-02-16,4581,2018-02-23,17
2901104,AN,8,700064,201,233,131,D,ADLD,743329,2018-01-23,2018-01-19,2018-02-23,4508,2018-02-26,14
2885935,AJ,6,160059,233,233,131,B,ADLD,134109,2017-08-18,2017-08-18,2018-02-19,4437,2018-02-28,14
2897490,J,2,110018,233,233,228,A,ADLD,110006,2017-10-12,2017-05-17,2018-02-22,4154,2018-02-24,19
2928378,AN,21,110015,233,233,131,A,ADLD,227105,2017-03-30,2017-03-22,2018-03-01,4580,2018-03-06,10
2905674,AJ,2,110018,233,233,131,A,ADLD,110009,2017-11-20,2017-11-17,2018-02-24,4388,2018-03-08,9
2931281,AN,7,500004,233,233,131,B,ADLD,530044,2017-05-06,2016-06-22,2018-03-03,4403,2018-03-07,22
2991546,Y,2,110018,233,233,131,A,ADLD,110035,2017-05-22,2017-05-21,2018-03-17,4147,2018-03-19,9
2970479,AJ,23,400001,201,233,131,D,ADLD,396421,2018-02-19,2017-08-03,2018-03-11,4398,2018-03-15,14
2995834,AJ,25,560037,233,233,228,A,ADLD,560062,2017-07-12,2017-02-03,2018-03-19,4460,2018-03-20,9
2970223,C,2,110018,233,233,131,A,ADLD,122016,2017-07-12,2017-07-12,2018-03-11,4550,2018-03-18,11
2994008,C,2,110018,233,233,228,A,ADLD,122015,2018-02-08,2017-12-08,2018-03-18,4550,2018-03-23,10
3002932,AN,22,400104,233,233,131,A,ADLD,380015,2017-02-21,2017-02-17,2018-03-21,4581,2018-03-23,10
2900476,AM,1,400059,201,233,131,D,ADLD,388315,2017-10-13,2017-10-12,2018-02-23,4018,2018-03-17,19
2982851,AA,24,110092,233,233,131,B,ADLD,431001,2017-11-24,2016-12-11,2018-03-15,4150,2018-03-20,18
2951147,AN,21,110015,233,233,131,A,ADLD,302012,2017-12-25,2017-12-22,2018-03-07,4580,2018-03-20,16
2997308,AN,22,400104,233,233,131,C,ADLD,486001,2017-06-07,2017-06-03,2018-03-19,4581,2018-03-22,18
3025852,AD,1,400059,233,233,131,A,ADLD,421306,2017-09-08,2017-09-08,2018-03-27,4011,2018-03-30,13
3050505,AN,17,800001,233,233,131,A,ADLD,800014,2017-04-13,2017-04-12,2018-04-03,4538,2018-04-06,7
3050505,AN,17,800001,0,233,131,A,ADLD,800014,2017-04-13,2017-04-12,2018-04-03,4538,2018-04-06,7
3065356,AN,21,110015,233,233,228,A,ADLD,201003,2017-12-29,2017-05-29,2018-04-07,4580,2018-04-09,9
3052059,C,2,110018,233,233,131,A,ADLD,122003,2017-07-21,2017-07-11,2018-04-03,4550,2018-04-07,13
3057593,AN,21,110015,233,233,131,A,ADLD,110009,2017-06-29,2017-06-24,2018-04-05,4580,2018-04-12,8
3051135,AN,21,110015,233,233,131,A,ADLD,110096,2017-12-13,2017-12-12,2018-04-03,4580,2018-04-09,16
3072582,AJ,27,110034,233,233,228,B,ADLD,324005,2017-10-03,2017-07-10,2018-04-10,4388,2018-04-12,14
3044592,AJ,27,110034,233,233,228,A,ADLD,110092,2018-02-12,2017-12-23,2018-04-01,4388,2018-04-05,19
2979381,AA,24,110092,233,233,131,A,ADLD,226017,2017-11-20,2017-10-17,2018-03-14,4150,2018-04-13,12
3074207,AJ,23,400001,233,233,131,B,ADLD,395006,2017-11-17,2017-11-07,2018-04-11,4398,2018-04-17,10
3005876,AJ,25,560037,233,233,131,B,ADLD,601201,2017-10-15,2017-07-06,2018-03-22,4460,2018-04-14,14
3083853,AD,3,560011,233,233,228,A,ADLD,560048,2017-08-14,2017-05-17,2018-04-14,5146,2018-04-16,10
2820043,AF,5,380009,233,245,131,A,ADLD,380015,2017-02-14,2017-02-11,2018-01-30,4039,2018-02-14,8
2823276,AA,5,380009,233,245,131,B,ADLD,390011,2017-05-08,2017-05-04,2018-01-31,4541,2018-02-19,12
3004200,C,3,560011,308,245,131,A,ADLD,560025,2017-11-11,2017-11-11,2018-03-21,4461,2018-03-23,10
3026458,AJ,25,560037,233,245,228,A,ADLD,560078,2018-03-10,2017-12-16,2018-03-27,4460,2018-04-01,10
3039526,AI,23,400001,233,245,131,A,ADLD,382415,2017-12-26,2017-12-26,2018-03-30,4398,2018-04-04,8
2872575,AN,21,110015,233,233,131,C,ADLD,141013,2017-09-04,2017-09-01,2018-02-15,4580,2018-02-18,9
2924359,AJ,3,560011,233,233,131,A,ADLD,560047,2017-11-11,2017-10-29,2018-02-28,4460,2018-03-05,8
2934910,AJ,2,110018,233,233,131,A,ADLD,110017,2016-03-19,2016-03-20,2018-03-03,4388,2018-03-07,10
2987972,AJ,10,226010,233,233,228,A,ADLD,226010,2017-05-04,2016-11-06,2018-03-16,4425,2018-03-22,7
3039366,AJ,27,110034,233,233,228,A,ADLD,110017,2017-11-20,2016-11-06,2018-03-30,4388,2018-04-02,18
3066607,AN,21,110015,233,233,131,A,ADLD,110067,2017-01-27,2017-01-24,2018-04-08,4580,2018-04-12,12
2824455,AD,2,110018,233,245,131,A,ADLD,110017,2017-01-31,2017-01-20,2018-01-31,4148,2018-02-02,14
3044977,T,1,400059,233,245,228,A,ADLD,110077,2017-07-02,2016-11-01,2018-04-01,4011,2018-04-05,15
3075919,AN,21,110015,233,245,131,A,ADLD,110017,2018-03-04,2018-02-21,2018-04-11,4580,2018-04-22,6
2930984,AD,5,380009,233,233,131,A,ADLD,380008,2018-01-20,2017-12-30,2018-03-02,4011,2018-03-13,16
2986954,C,1,400059,233,233,131,B,ADLD,410208,2016-12-22,2016-12-21,2018-03-16,4545,2018-03-19,17
3049468,C,12,302006,233,233,228,B,ADLD,324003,2018-03-04,2018-01-26,2018-04-03,4453,2018-04-09,18
2823074,AN,22,400104,233,233,131,A,ADLD,382424,2018-01-22,2018-01-17,2018-01-31,4581,2018-02-05,14
2930988,AN,21,110015,201,233,131,0,ADLD,273303,2017-10-05,2017-09-22,2018-03-02,4393,2018-03-06,13
2969034,AJ,6,160059,233,233,131,C,ADLD,141003,2017-12-09,2017-12-09,2018-03-10,4437,2018-03-14,9
3029458,AJ,27,110034,233,233,228,A,ADLD,121001,2017-07-18,2017-06-10,2018-03-28,4388,2018-03-29,8
2838303,AN,3,560011,233,233,131,B,ADLD,590003,2016-12-04,2016-12-01,2018-02-04,4467,2018-02-06,14
2902838,AN,21,110015,233,233,131,B,ADLD,282005,2017-05-30,2017-05-29,2018-02-23,4580,2018-02-26,10
2943438,AN,21,110015,233,233,131,B,ADLD,248005,2017-07-19,2017-05-24,2018-03-05,4580,2018-03-13,17
3013083,AN,21,110015,233,233,131,A,ADLD,302015,2017-10-17,2017-10-15,2018-03-24,4580,2018-03-27,13
2833572,C,2,110018,233,233,131,A,ADLD,122004,2018-01-11,2017-05-16,2018-02-03,4091,2018-02-12,16
2927506,AJ,9,411016,233,233,131,A,ADLD,411058,2018-02-04,2017-12-09,2018-03-01,4021,2018-03-06,8
2999322,AD,1,400059,233,233,131,A,ADLD,400098,2016-09-15,2016-09-12,2018-03-19,4011,2018-03-23,11
2931438,AJ,12,302006,201,201,131,0,ADLD,341001,2018-02-14,2018-01-17,2018-03-03,4407,2018-03-17,21
2897550,AJ,1,400059,233,233,131,A,ADLD,400606,2017-08-09,2017-08-09,2018-02-22,4398,2018-02-26,10
2889815,AN,21,110015,233,233,131,B,ADLD,342001,2017-05-29,2017-05-26,2018-02-20,4580,2018-02-24,23
3065737,AJ,23,400001,233,233,131,B,ADLD,390023,2017-08-29,2017-08-06,2018-04-08,4398,2018-04-11,13
2921125,AJ,3,560011,233,233,131,A,ADLD,560008,2017-10-18,2017-10-10,2018-02-27,4467,2018-03-04,6
2934741,C,2,110018,233,233,131,A,ADLD,110091,2018-02-08,2018-02-08,2018-03-03,4091,2018-03-07,14
2994728,AJ,7,500004,233,233,228,A,ADLD,500016,2018-03-03,2018-03-02,2018-03-19,4474,2018-03-23,7
2987869,C,2,110018,233,233,131,B,ADLD,125001,2018-01-10,2016-10-07,2018-03-16,4091,2018-03-20,11
3068332,AN,7,500004,233,233,131,C,ADLD,533308,2017-10-01,2017-09-29,2018-04-09,4403,2018-04-14,14
2852436,AJ,5,380009,233,233,131,B,ADLD,395023,2017-08-16,2017-05-30,2018-02-08,4422,2018-02-14,12
2897410,AN,7,500004,233,233,131,C,ADLD,534275,2017-07-24,2017-07-14,2018-02-22,4403,2018-02-26,12
